id,short_description,average_price,list_price,price_usd,discount,discount_rate,product_name,brand_name,author,type,imageGalery,specifications,option,highlight
37886798,"Thiết kế mạnh mẽXe máy Yamaha Mio M3 125 sở hữu kích thước 1.870mm dài, 685mm rộng và 1.035mm cao. Chiều cao yên xe tính từ mặt đất 75cm, trọng lượng 88kg, cốp xe có dung tích 10,1 lít, bình xăng 4,2...",31100000,31100000,,0,0,Xe máy Yamaha Mio M3 125,Yamaha,Xe máy nhập khẩu Long Thành Đạt,moto,"[{'base_url': 'https://salt.tikicdn.com/ts/product/a7/cd/ca/a6c62c4422cea2829aad0b793df73868.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/a7/cd/ca/a6c62c4422cea2829aad0b793df73868.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/a7/cd/ca/a6c62c4422cea2829aad0b793df73868.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/a7/cd/ca/a6c62c4422cea2829aad0b793df73868.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/a7/cd/ca/a6c62c4422cea2829aad0b793df73868.jpg'}]","[{'name': 'Thông tin chung', 'attributes': [{'code': 'brand', 'name': 'Thương hiệu', 'value': 'Yamaha'}, {'code': 'origin', 'name': 'Xuất xứ (Made in)', 'value': 'Việt Nam'}, {'code': 'seller_delivery_method', 'name': 'Phương thức giao hàng Seller Delivery', 'value': 'Khách hàng đến lấy hàng tại nhà bán'}]}]","[{'id': 38165078, 'name': 'Xe máy Yamaha Mio M3 125 - Đỏ', 'color:': 'Đỏ', 'origin_price': 31100000, 'price': 30950000}, {'id': 38165081, 'name': 'Xe máy Yamaha Mio M3 125 - Xanh', 'color:': 'Xanh', 'origin_price': 31100000, 'price': 30950000}, {'id': 38165079, 'name': 'Xe máy Yamaha Mio M3 125 - Đen', 'color:': 'Đen', 'origin_price': 31100000, 'price': 30950000}]","{'items': ['Thiết kế mạnh mẽ, táo bạo, tem đấu thể thao cá tính.', 'Động cơ Blue Core hiện đại, tiết kiệm nhiên liệu và khởi động êm ái.', 'Cụm phanh an toàn với phanh đĩa trước và phanh trống sau.'], 'title': 'Đặc điểm nổi bật'}"
8134255,"Kiểu dáng ấn tượng mạnh mẽXe Máy Yamaha NVX 155 kiểu dáng khỏe khoắn, ấn tượng. Mô típ thiết kế chữ X trên thân xe NVX thể hiện rõ hai đặc tính nổi bật: sức mạnh vận hành và khả năng kiểm soát. Hai ...",51700000,51700000,,0,0,Xe Máy Yamaha NVX 155 - Phiên Bản DOXOU,Yamaha,Yamaha Town Long Thành Đạt,moto,"[{'base_url': 'https://salt.tikicdn.com/ts/product/1a/26/0c/c15ef0beb3f5466ad96cc22d72d8a1c5.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/1a/26/0c/c15ef0beb3f5466ad96cc22d72d8a1c5.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/1a/26/0c/c15ef0beb3f5466ad96cc22d72d8a1c5.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/1a/26/0c/c15ef0beb3f5466ad96cc22d72d8a1c5.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/1a/26/0c/c15ef0beb3f5466ad96cc22d72d8a1c5.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/30/80/fa/edc521deddfa5e5ca55504b8699f1d8c.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/30/80/fa/edc521deddfa5e5ca55504b8699f1d8c.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/30/80/fa/edc521deddfa5e5ca55504b8699f1d8c.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/30/80/fa/edc521deddfa5e5ca55504b8699f1d8c.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/30/80/fa/edc521deddfa5e5ca55504b8699f1d8c.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/de/6b/30/11214d1935d11b8926ce3bb165ffa591.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/de/6b/30/11214d1935d11b8926ce3bb165ffa591.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/de/6b/30/11214d1935d11b8926ce3bb165ffa591.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/de/6b/30/11214d1935d11b8926ce3bb165ffa591.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/de/6b/30/11214d1935d11b8926ce3bb165ffa591.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/cf/a9/c8/51e7f4b031afa4b600581beadb79ac0b.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/cf/a9/c8/51e7f4b031afa4b600581beadb79ac0b.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/cf/a9/c8/51e7f4b031afa4b600581beadb79ac0b.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/cf/a9/c8/51e7f4b031afa4b600581beadb79ac0b.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/cf/a9/c8/51e7f4b031afa4b600581beadb79ac0b.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/29/34/c4/e246812e485cc4dfd939a63ce08ea4de.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/29/34/c4/e246812e485cc4dfd939a63ce08ea4de.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/29/34/c4/e246812e485cc4dfd939a63ce08ea4de.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/29/34/c4/e246812e485cc4dfd939a63ce08ea4de.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/29/34/c4/e246812e485cc4dfd939a63ce08ea4de.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/e2/2d/ab/124b06901df10d64f3f178fa8e8932dc.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/e2/2d/ab/124b06901df10d64f3f178fa8e8932dc.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/e2/2d/ab/124b06901df10d64f3f178fa8e8932dc.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/e2/2d/ab/124b06901df10d64f3f178fa8e8932dc.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/e2/2d/ab/124b06901df10d64f3f178fa8e8932dc.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/34/2f/db/3e15dfe6645e84c5307e4a75a0b97d4f.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/34/2f/db/3e15dfe6645e84c5307e4a75a0b97d4f.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/34/2f/db/3e15dfe6645e84c5307e4a75a0b97d4f.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/34/2f/db/3e15dfe6645e84c5307e4a75a0b97d4f.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/34/2f/db/3e15dfe6645e84c5307e4a75a0b97d4f.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/5d/c1/dd/ba502aaddd802d14fe7e32f6acce8476.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/5d/c1/dd/ba502aaddd802d14fe7e32f6acce8476.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/5d/c1/dd/ba502aaddd802d14fe7e32f6acce8476.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/5d/c1/dd/ba502aaddd802d14fe7e32f6acce8476.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/5d/c1/dd/ba502aaddd802d14fe7e32f6acce8476.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/67/96/4e/dfa0f9e506d20c7ad6c6f6ede7b2fd7f.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/67/96/4e/dfa0f9e506d20c7ad6c6f6ede7b2fd7f.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/67/96/4e/dfa0f9e506d20c7ad6c6f6ede7b2fd7f.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/67/96/4e/dfa0f9e506d20c7ad6c6f6ede7b2fd7f.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/67/96/4e/dfa0f9e506d20c7ad6c6f6ede7b2fd7f.jpg'}]","[{'name': 'Thông tin chung', 'attributes': [{'code': 'brand', 'name': 'Thương hiệu', 'value': 'Yamaha'}, {'code': 'brand_country', 'name': 'Xuất xứ thương hiệu', 'value': 'Nhật Bản'}, {'code': 'origin', 'name': 'Xuất xứ (Made in)', 'value': 'Việt Nam'}, {'code': 'seller_delivery_method', 'name': 'Phương thức giao hàng Seller Delivery', 'value': 'Khách hàng đến lấy hàng tại nhà bán'}, {'code': 'is_warranty_applied', 'name': 'Sản phẩm có được bảo hành không?', 'value': 'Có'}, {'code': 'warranty_form', 'name': 'Hình thức bảo hành', 'value': 'Phiếu bảo hành'}, {'code': 'warranty_time_period', 'name': 'Thời gian bảo hành', 'value': '3 Năm'}]}]",[],"{'items': ['Thiết kế khỏe khoắn, ấn tượng với mô típ chữ X trên thân xe.', 'Động cơ mạnh mẽ với công suất 15 mã lực và mô-men xoắn cực đại 13,8 Nm.', 'Mặt đồng hồ điện tử kích thước lớn 5,8 inch với hiển thị cao và nhiều thông số.'], 'title': 'Đặc điểm nổi bật'}"
272494640,"*Thông tin : Giá xe trên đã giảm trừ chương trình khuyến mại 2.000.000  của Yamaha . Chương trình bất đầu từ 01/09/2024 đến 31/10/2024.Giá bán xe đã bao gồm thuế VAT, không bao gồm thuế trước bạ ...",47700000,47700000,,0,0,Xe Máy Yamaha Grande 2024 Phiên Bản Đặc Biệt Màu Mới,Yamaha,Hệ Thống Xe Máy Phúc Tiến Phát,moto,"[{'base_url': 'https://salt.tikicdn.com/ts/product/c8/89/68/59b590fcf3329f26562b353de737d61c.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/c8/89/68/59b590fcf3329f26562b353de737d61c.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/c8/89/68/59b590fcf3329f26562b353de737d61c.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/c8/89/68/59b590fcf3329f26562b353de737d61c.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/c8/89/68/59b590fcf3329f26562b353de737d61c.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/68/f5/fa/76fe765ecf9f4f07975f4ebb7bd802be.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/68/f5/fa/76fe765ecf9f4f07975f4ebb7bd802be.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/68/f5/fa/76fe765ecf9f4f07975f4ebb7bd802be.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/68/f5/fa/76fe765ecf9f4f07975f4ebb7bd802be.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/68/f5/fa/76fe765ecf9f4f07975f4ebb7bd802be.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/f5/ce/92/25bb7f7874869e8dcbfac842462d6bcd.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/f5/ce/92/25bb7f7874869e8dcbfac842462d6bcd.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/f5/ce/92/25bb7f7874869e8dcbfac842462d6bcd.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/f5/ce/92/25bb7f7874869e8dcbfac842462d6bcd.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/f5/ce/92/25bb7f7874869e8dcbfac842462d6bcd.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/ab/35/2f/2acc53a4155d76fd435abcdcd5d125f6.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/ab/35/2f/2acc53a4155d76fd435abcdcd5d125f6.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/ab/35/2f/2acc53a4155d76fd435abcdcd5d125f6.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/ab/35/2f/2acc53a4155d76fd435abcdcd5d125f6.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/ab/35/2f/2acc53a4155d76fd435abcdcd5d125f6.jpg'}, {'base_url': 'https://salt.tikicdn.com/ts/product/36/a9/d4/785cf7248a9328ff781495b0683ca34e.jpg', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/36/a9/d4/785cf7248a9328ff781495b0683ca34e.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/36/a9/d4/785cf7248a9328ff781495b0683ca34e.jpg', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/36/a9/d4/785cf7248a9328ff781495b0683ca34e.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/36/a9/d4/785cf7248a9328ff781495b0683ca34e.jpg'}]","[{'name': 'Thông tin chung', 'attributes': [{'code': 'brakes', 'name': 'Phanh', 'value': 'Đĩa'}, {'code': 'brand', 'name': 'Thương hiệu', 'value': 'Yamaha'}, {'code': 'brand_country', 'name': 'Xuất xứ thương hiệu', 'value': 'Nhật Bản'}, {'code': 'origin', 'name': 'Xuất xứ (Made in)', 'value': 'Việt Nam'}, {'code': 'seller_delivery_method', 'name': 'Phương thức giao hàng Seller Delivery', 'value': 'Khách hàng đến lấy hàng tại nhà bán'}, {'code': 'is_warranty_applied', 'name': 'Sản phẩm có được bảo hành không?', 'value': 'Không'}]}]","[{'id': 272494644, 'name': 'Xe Máy Yamaha Grande 2024 Phiên Bản Đặc Biệt Màu Mới - Đỏ Đen', 'color:': 'Đỏ Đen', 'origin_price': 48215000, 'price': 48015000}, {'id': 272494650, 'name': 'Xe Máy Yamaha Grande 2024 Phiên Bản Đặc Biệt Màu Mới - Trắng', 'color:': 'Trắng', 'origin_price': 47700000, 'price': 47500000}, {'id': 272494646, 'name': 'Xe Máy Yamaha Grande 2024 Phiên Bản Đặc Biệt Màu Mới - Xanh Nhám', 'color:': 'Xanh Nhám', 'origin_price': 47700000, 'price': 47500000}, {'id': 272494648, 'name': 'Xe Máy Yamaha Grande 2024 Phiên Bản Đặc Biệt Màu Mới - Xanh Bóng', 'color:': 'Xanh Bóng', 'origin_price': 47700000, 'price': 47500000}]",
273726715,"*Thông tin :  Giá xe trên đã giảm trừ chương trình khuyến mại điện thoại Samsung Galaxy A15 của Yamaha . Nếu Quý khách muốn nhận điện thoại, không muốn trừ trực tiếp vào giá xe như trên, vui lò...",34365000,34365000,,0,0,Xe Máy Yamaha Freego S 2024 Phiên Bản ABS,Yamaha,Hệ Thống Xe Máy Phúc Tiến Phát,moto,"[{'base_url': 'https://salt.tikicdn.com/ts/product/2c/fa/d3/3f0d744776791e82d06b229521b64f84.png', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/2c/fa/d3/3f0d744776791e82d06b229521b64f84.png', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/2c/fa/d3/3f0d744776791e82d06b229521b64f84.png', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/2c/fa/d3/3f0d744776791e82d06b229521b64f84.png', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/2c/fa/d3/3f0d744776791e82d06b229521b64f84.png'}, {'base_url': 'https://salt.tikicdn.com/ts/product/0e/40/b6/f08be301782b031d85fd30292e0b4f29.png', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/0e/40/b6/f08be301782b031d85fd30292e0b4f29.png', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/0e/40/b6/f08be301782b031d85fd30292e0b4f29.png', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/0e/40/b6/f08be301782b031d85fd30292e0b4f29.png', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/0e/40/b6/f08be301782b031d85fd30292e0b4f29.png'}, {'base_url': 'https://salt.tikicdn.com/ts/product/49/bd/01/c58afd2d6957f30085abf4d9dd570cf2.png', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/49/bd/01/c58afd2d6957f30085abf4d9dd570cf2.png', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/49/bd/01/c58afd2d6957f30085abf4d9dd570cf2.png', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/49/bd/01/c58afd2d6957f30085abf4d9dd570cf2.png', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/49/bd/01/c58afd2d6957f30085abf4d9dd570cf2.png'}, {'base_url': 'https://salt.tikicdn.com/ts/product/37/0e/dd/52757cddbe53f056f1258297722616d9.png', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/37/0e/dd/52757cddbe53f056f1258297722616d9.png', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/37/0e/dd/52757cddbe53f056f1258297722616d9.png', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/37/0e/dd/52757cddbe53f056f1258297722616d9.png', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/37/0e/dd/52757cddbe53f056f1258297722616d9.png'}, {'base_url': 'https://salt.tikicdn.com/ts/product/e9/fc/51/35dc93579c40aa2af80fa37fca7a6536.png', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/e9/fc/51/35dc93579c40aa2af80fa37fca7a6536.png', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/e9/fc/51/35dc93579c40aa2af80fa37fca7a6536.png', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/e9/fc/51/35dc93579c40aa2af80fa37fca7a6536.png', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/e9/fc/51/35dc93579c40aa2af80fa37fca7a6536.png'}]","[{'name': 'Thông tin chung', 'attributes': [{'code': 'brakes', 'name': 'Phanh', 'value': 'đĩa'}, {'code': 'brand', 'name': 'Thương hiệu', 'value': 'Yamaha'}, {'code': 'brand_country', 'name': 'Xuất xứ thương hiệu', 'value': 'Nhật Bản'}, {'code': 'origin', 'name': 'Xuất xứ (Made in)', 'value': 'Việt Nam'}, {'code': 'seller_delivery_method', 'name': 'Phương thức giao hàng Seller Delivery', 'value': 'Khách hàng đến lấy hàng tại nhà bán'}, {'code': 'is_warranty_applied', 'name': 'Sản phẩm có được bảo hành không?', 'value': 'Không'}]}]","[{'id': 273726717, 'name': 'Xe Máy Yamaha Freego S 2024 Phiên Bản ABS -  Đen', 'color:': ' Đen', 'origin_price': 34365000, 'price': 34215000}, {'id': 273726719, 'name': 'Xe Máy Yamaha Freego S 2024 Phiên Bản ABS - Xám', 'color:': 'Xám', 'origin_price': 34365000, 'price': 34215000}, {'id': 273726723, 'name': 'Xe Máy Yamaha Freego S 2024 Phiên Bản ABS - Xanh đen', 'color:': 'Xanh đen', 'origin_price': 34365000, 'price': 34215000}, {'id': 273726721, 'name': 'Xe Máy Yamaha Freego S 2024 Phiên Bản ABS - Đen Đỏ', 'color:': 'Đen Đỏ', 'origin_price': 34365000, 'price': 34215000}]",
142397205," Động cơLoạiBlue Core, SOHC, 4 kỳ, 2 van, Làm mát bằng không khí cưỡng bứcBố trí xi lanhXy lanh đơnDung tích xy lanh (CC)125Đường kính và hành trình piston52,4 mm x 57,9 mm...",53100000,53100000,,0,0,Yamaha Grande blue Core hybrid phiên bản giới hạn ,Yamaha,Yamaha Town Long Thành Đạt,moto,"[{'base_url': 'https://salt.tikicdn.com/ts/product/6a/13/1b/9b655647c12cd088129499d06bf94047.png', 'is_gallery': True, 'label': None, 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/6a/13/1b/9b655647c12cd088129499d06bf94047.png', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/6a/13/1b/9b655647c12cd088129499d06bf94047.png', 'position': None, 'small_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/6a/13/1b/9b655647c12cd088129499d06bf94047.png', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/6a/13/1b/9b655647c12cd088129499d06bf94047.png'}]","[{'name': 'Thông tin chung', 'attributes': [{'code': 'loai_chia_khoa', 'name': 'Loại chìa khóa', 'value': 'Smartkey'}, {'code': 'origin_year', 'name': 'Năm ra mắt', 'value': '2021'}, {'code': 'brand', 'name': 'Thương hiệu', 'value': 'Yamaha'}, {'code': 'brand_country', 'name': 'Xuất xứ thương hiệu', 'value': 'Nhật Bản'}, {'code': 'origin', 'name': 'Xuất xứ (Made in)', 'value': 'Việt Nam'}, {'code': 'seller_delivery_method', 'name': 'Phương thức giao hàng Seller Delivery', 'value': 'Khách hàng đến lấy hàng tại nhà bán'}, {'code': 'is_warranty_applied', 'name': 'Sản phẩm có được bảo hành không?', 'value': 'Có'}, {'code': 'warranty_form', 'name': 'Hình thức bảo hành', 'value': 'Phiếu bảo hành'}, {'code': 'warranty_time_period', 'name': 'Thời gian bảo hành', 'value': '3 Năm'}]}]","[{'id': 142397211, 'name': 'Yamaha Grande blue Core hybrid phiên bản giới hạn  - Bạc Trắng Tem Mới', 'color:': 'Bạc Trắng Tem Mới', 'origin_price': 53100000, 'price': 52850000}]","{'items': ['Động cơ Blue Core mạnh mẽ, tiết kiệm nhiên liệu.', 'Hệ thống phanh đĩa trước trang bị ABS, đảm bảo an toàn khi phanh gấp.', 'Thiết kế hiện đại với đèn LED và lốp không săm.'], 'title': 'Đặc điểm nổi bật'}"
