id,model_name,type,color,price,price_range,brand,version,name,engine_capacity,engine_type,transmission_type,features,image_url,source_url,source_pid,source_SkuId,source_name,status,create_at,source_id
11,,XE SỐ,N/A,"77,000,000₫",N/A,YAMAHA,,XS155R,,,,,https://product.hstatic.net/200000281285/product/2_5b60169850884198a8661b80cfb87073_master.png,https://hoangcau.com/products/xs155r,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
12,,XE SỐ,N/A,"29,000,000₫",N/A,YAMAHA,,PG - 1,,,,,https://product.hstatic.net/200000281285/product/z4935871590301_e3a5c4ef91292c63c1a27e5d3e17c3cb_1b0fbc58f4804c13a7f42a87f182c585_master.jpg,https://hoangcau.com/products/pg-1,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
13,,XE ĐIỆN,N/A,"15,490,000₫",N/A,YADEA,,YADEA I-CUTE,,,,,https://product.hstatic.net/200000281285/product/xanh_trang_230fce061afc4f41b6fee9c52f61f29c_master.jpg,https://hoangcau.com/products/yadea-i-cute,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
14,,XE ĐIỆN,Đen,"13,490,000₫",N/A,YADEA,,YADEA I6,,,,,https://product.hstatic.net/200000281285/product/xanh_0ac4a7c685144e44b66cf096dc767c2c_master.jpg,https://hoangcau.com/products/yadea-i6,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
15,,XE ĐIỆN,N/A,"13,990,000₫",N/A,YADEA,,YADEA I8,,,,,https://product.hstatic.net/200000281285/product/trang_19a57fa495ca426497acece2a0a70ee1_master.jpg,https://hoangcau.com/products/yadea-i8,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
16,,XE ĐIỆN,N/A,"16,990,000₫",N/A,YADEA,,YADEA OCEAN,,,,,https://product.hstatic.net/200000281285/product/xanh_mint_58e4f0c8bbe049a29cd8abe8163a8957_master.jpg,https://hoangcau.com/products/yadea-ocean,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
17,,XE ĐIỆN,N/A,"19,990,000₫",N/A,YADEA,,YADEA ORLA,,,,,https://product.hstatic.net/200000281285/product/orla_b18e06460af34bb195555ac61731aead_master.png,https://hoangcau.com/products/yadea-orla,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
18,,XE ĐIỆN,N/A,"22,990,000₫",N/A,YADEA,,YADEA S3 PRO,,,,,https://product.hstatic.net/200000281285/product/4_c0c9611fe5a64a389a3419c0064eeb99_master.png,https://hoangcau.com/products/yadea-s3-pro,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
19,,XE ĐIỆN,Đen,"27,990,000₫",N/A,YADEA,,YADEA VOLTGUARD,,,,,https://product.hstatic.net/200000281285/product/xanh_e6ac84fdb1114d6e88f1a4d9b261c16b_master.png,https://hoangcau.com/products/yadea-voltguard,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
20,,XE ĐIỆN,N/A,"12,990,000₫",N/A,YADEA,,YADEA IGO,,,,,https://product.hstatic.net/200000281285/product/yadea_igo_-_hong_16d5fe90165f4f9cb68d2b2219a534af_master.jpg,https://hoangcau.com/products/yadea-igo,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
21,,XE ĐIỆN,N/A,"17,990,000₫",N/A,YADEA,,YADEA VIGOR,,,,,https://product.hstatic.net/200000281285/product/trang_9d6da07a84294d2ba6f0cff8280d14c8_master.png,https://hoangcau.com/products/yadea-vigor,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
22,,XE ĐIỆN,N/A,"13,990,000₫",N/A,YADEA,,YADEA X-BULL,,,,,https://product.hstatic.net/200000281285/product/13_fd643da5bd6147d6a761fe449374070e_master.png,https://hoangcau.com/products/yadea-x-bull,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
23,,XE ĐIỆN,N/A,"18,490,000₫",N/A,YADEA,,YADEA ODORA S,,,,,https://product.hstatic.net/200000281285/product/12_685edd30d80c46e688cc6d2dc06be3be_master.png,https://hoangcau.com/products/yadea-odora-s1-thien-nang,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
24,,XE ĐIỆN,N/A,"17,990,000₫",N/A,YADEA,,YADEA M6I TTFAR,,,,,https://product.hstatic.net/200000281285/product/yadea_m6i_ttfar_-_trang_caacd1f7955c4467bf48c2a1e98786d5_master.jpg,https://hoangcau.com/products/yadea-m6i-ttfar,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
25,,XE TAY GA,Đen,"93,500,000₫",N/A,HONDA,,SH 160I,,,,,https://product.hstatic.net/200000281285/product/sh160i-den-dacbiet_39628f860687412da8f8f17687ff7bb3_master.jpg,https://hoangcau.com/products/sh-160i,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
26,,XE SỐ,Xanh Xám,"27,900,000₫",N/A,YAMAHA,,JUPITER FINN,,,,,https://product.hstatic.net/200000281285/product/3_54bd08a73e404d67bedefa3172bb6596_master.png,https://hoangcau.com/products/jupiter-finn,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
27,,XE TAY GA,Xanh Xám,"58,000,000₫",N/A,HONDA,,AIR BLADE 160,,,,,https://product.hstatic.net/200000281285/product/airblade-160---xanh-vang---dac-biet_3764fb6b5bf448ff924382cb3eb99407_master.jpg,https://hoangcau.com/products/air-blade-160,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
28,,XE TAY GA,Đen Nhám,"47,000,000₫",N/A,NHẬP KHẨU,,HONDA VARIO 160,,,,,https://product.hstatic.net/200000281285/product/vario_160_cbs_-_do_nham_3f55ab727e664b61bf4157d7914df8ca_master.png,https://hoangcau.com/products/honda-vario-160,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
29,,XE TAY GA,N/A,"22,000,000₫",N/A,SYM,,ELITE 50CC,,,,,https://product.hstatic.net/200000281285/product/db_xam_den_1394d821ac3e438398454cd1d6c244e9_master.png,https://hoangcau.com/products/elite-50cc,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
30,,XE TAY GA,N/A,"25,500,000₫",N/A,KYMCO,,CANDY HI 50CC,,,,,https://product.hstatic.net/200000281285/product/trang_96e6beb56ba24c26b401102b0e510ce1_master.png,https://hoangcau.com/products/candy-hi-50cc,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
31,,XE TAY GA,N/A,"27,000,000₫",N/A,KYMCO,,CANDY HERMOSA 50CC,,,,,https://product.hstatic.net/200000281285/product/xam_6c3f84656020491fa701da3e8a486071_master.png,https://hoangcau.com/products/candy-hermosa-50cc,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
32,,XE SỐ,N/A,"18,000,000₫",N/A,KYMCO,,VISAR 50CC,,,,,https://product.hstatic.net/200000281285/product/xanh_ee1516fd4a8845738a4d74b6d4b95307_master.png,https://hoangcau.com/products/visar-50cc,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
33,,XE TAY GA,N/A,"26,000,000₫",N/A,KYMCO,,LIKE 50CC,,,,,https://product.hstatic.net/200000281285/product/7_b5a6d52255fc43fbabb1b54a64bb5f34_master.png,https://hoangcau.com/products/like-50cc,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
34,,XE CÔN TAY,N/A,"23,000,000₫",N/A,KYMCO,,K-PIPE 50CC,,,,,https://product.hstatic.net/200000281285/product/xanh_la_40790fafa35e4c46846021da380284c5_master.png,https://hoangcau.com/products/k-pipe-50cc,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
35,,XE CÔN TAY,N/A,"57,000,000₫",N/A,NHẬP KHẨU,,YAMAHA R15,,,,,https://product.hstatic.net/200000281285/product/r15_-_xanh_gp_3f9c3dab6f7b42d780af2f02e2c0b4fd_master.png,https://hoangcau.com/products/yamaha-r15,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
36,,XE TAY GA,N/A,"35,500,000₫",N/A,NHẬP KHẨU,,HONDA SCOOPY,,,,,https://product.hstatic.net/200000281285/product/do_den_74c3bd7119fc4fd9b432cf81007f78dd_master.png,https://hoangcau.com/products/honda-scoopy,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
37,,XE TAY GA,N/A,"42,000,000₫",N/A,NHẬP KHẨU,,HONDA VARIO 125,,,,,https://product.hstatic.net/200000281285/product/advance-matte-blue_862b91c4a3844e4bbd868cb13f1348fe_master.png,https://hoangcau.com/products/honda-vario-125,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
38,,XE CÔN TAY,N/A,"47,000,000₫",N/A,NHẬP KHẨU,,YAMAHA MX - KING,,,,,https://product.hstatic.net/200000281285/product/cam_den_7a7df6c2bbf84b3ea2866903e05f9cb4_master.png,https://hoangcau.com/products/yamaha-mx-king,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
39,,XE CÔN TAY,N/A,"57,000,000₫",N/A,YAMAHA,,YZF-R15,,,,,https://product.hstatic.net/200000281285/product/gp_3aed76f3fdf644ca803fa89611380c94_master.png,https://hoangcau.com/products/yzf-r15,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
40,,XE CÔN TAY,Đỏ Đen,"35,000,000₫",N/A,HONDA,,WINNER X,,,,,https://product.hstatic.net/200000281285/product/1_c3a878f3c1ee4882a7e9714daafca901_master.png,https://hoangcau.com/products/winner-x,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
41,,XE SỐ,Đỏ Đen,"22,200,000₫",N/A,HONDA,,WAVE RSX,,,,,https://product.hstatic.net/200000281285/product/waversx-xanh-thethao_93558efa0f1145378989b0b6b18c37b1_master.jpg,https://hoangcau.com/products/wave-rsx,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
42,,XE SỐ,Đỏ Đen,"19,500,000₫",N/A,HONDA,,WAVE BLADE,,,,,https://product.hstatic.net/200000281285/product/blade-denxanh-tieuchuan_dbd81484bfc84b95be2726b138f895ce_master.jpg,https://hoangcau.com/products/wave-blade,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
43,,XE SỐ,N/A,"19,000,000₫",N/A,HONDA,,WAVE ALPHA,,,,,https://product.hstatic.net/200000281285/product/wavealpha-xanh-codien_635d1c26a8ed4fe698b78eb0a1b84735_master.jpg,https://hoangcau.com/products/wave-alpha,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
44,,XE TAY GA,Đỏ,"60,500,000₫",N/A,HONDA,,SH MODE,,,,,https://product.hstatic.net/200000281285/product/shmode125i-bac-dacbiet_e26ef64ce01c407b85f28ed774f43c6a_master.jpg,https://hoangcau.com/products/sh-mode,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
45,,XE TAY GA,Đỏ Đen,"77,500,000₫",N/A,HONDA,,SH 125,,,,,https://product.hstatic.net/200000281285/product/sh125i-den-db_d6debba8dd0b4ff9ab6c44c8ded9a72f_master.jpg,https://hoangcau.com/products/sh-125,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
46,,XE CÔN TAY,N/A,"127,000,000₫",N/A,YAMAHA,,MT - 03,,,,,https://product.hstatic.net/200000281285/product/2021_mtn320_dpbmc_tha_stu_001_03_a6ac7bd07d404124bcff9cb2bfebe604_master.png,https://hoangcau.com/products/mt-03,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
47,,XE TAY GA,Trắng,"40,000,000₫",N/A,HONDA,,LEAD,,,,,https://product.hstatic.net/200000281285/product/lead-den-dacbiet_dfabe7cf009b46d5b558e7e8552e36e3_master.jpg,https://hoangcau.com/products/lead,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
48,,XE SỐ,Đen Nhám,"30,500,000₫",N/A,YAMAHA,,JUPITER,,,,,https://product.hstatic.net/200000281285/product/jupiter-fi_rc_-_do_den__0fad8424c58049eeaa00c16b3ff0974d_master.png,https://hoangcau.com/products/jupiter,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
49,,XE TAY GA,"Bạc, Xám (2022)","26,500,000₫",N/A,YAMAHA,,JANUS,,,,,https://product.hstatic.net/200000281285/product/4_12fce824bbd542a7bbbb500e6e7a6218_master.png,https://hoangcau.com/products/janus,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
50,,XE SỐ,_Xanh Đen_,"35,000,000₫",N/A,HONDA,,FUTURE,,,,,https://product.hstatic.net/200000281285/product/future125fi-xanh-tieuchuan-pdvd_9723284d29674ca48f65a998539fdd7f_master.jpg,https://hoangcau.com/products/future,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
51,,XE TAY GA,Đỏ Đen,"29,500,000₫",N/A,YAMAHA,,FREEGO,,,,,https://product.hstatic.net/200000281285/product/1_b08056606e7546898a9d94dd25b03fc3_master.png,https://hoangcau.com/products/freego,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
52,,XE CÔN TAY,Đỏ Nhám,"44,000,000₫",N/A,YAMAHA,,EXCITER 150,,,,,https://product.hstatic.net/200000281285/product/exciter_150_gioi_han_-_xam_den_xanh_ef1043aafd9f4ad4a89a2c43d7192de0_master.png,https://hoangcau.com/products/exciter-150,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
53,,XE TAY GA,Đỏ Đen Bạc,"44,500,000₫",N/A,HONDA,,AIR BLADE 125,,,,,https://product.hstatic.net/200000281285/product/z6061721312134_4004c4195f4643c5ee84f03042203abb_6b4b0303588f430ca5bbfa763bd9a02b_master.jpg,https://hoangcau.com/products/air-blade-125,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
54,,XE TAY GA,Đen,"31,000,000₫",N/A,HONDA,,VISION,,,,,https://product.hstatic.net/200000281285/product/vision-trang-caocap_89c0d6d6df2241e5a68aa3cef9bfb92f_master.jpg,https://hoangcau.com/products/vision,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
55,,XE TAY GA,Đen,"38,300,000₫",N/A,YAMAHA,,LATTE,,,,,https://product.hstatic.net/200000281285/product/1_05ccb58ec16b461988a888657afcadcf_master.png,https://hoangcau.com/products/latte,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
56,,XE SỐ,Đen Xám (2021),"21,500,000₫",N/A,YAMAHA,,SIRIUS FI,,,,,https://product.hstatic.net/200000281285/product/sirius_fi_phien_ban_vanh_duc_mau_moi_-_2022_-_do_den_bb54493a389d40c397ad4a3a67b8920e_master.png,https://hoangcau.com/products/sirius-fi,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
57,,XE SỐ,Đen,"19,000,000₫",N/A,YAMAHA,,SIRIUS,,,,,https://product.hstatic.net/200000281285/product/6_ef09c35171264676b3e2c060c1f76454_master.png,https://hoangcau.com/products/sirius,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
58,,XE CÔN TAY,Trắng đỏ,"41,800,000₫",N/A,YAMAHA,,EXCITER 155 VVA,,,,,https://product.hstatic.net/200000281285/product/exciter_155_vva_phien_ban_tieu_chuan_mau_moi_-_2022_-_do_bac_2f8cce9131c143499aafeba83a5e0480_master.png,https://hoangcau.com/products/exciter-155-vva,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
59,,XE TAY GA,Đen (2023),"44,800,000₫",N/A,YAMAHA,,GRANDE BLUE CORE HYBRID,,,,,https://product.hstatic.net/200000281285/product/6_a7a042e1c4894f18a8ad3ff2d7d000c3_master.png,https://hoangcau.com/products/grande-blue-core-hybird,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
60,,XE TAY GA,N/A,"53,300,000₫",N/A,YAMAHA,,NVX 155 VVA THẾ HỆ II,,,,,https://product.hstatic.net/200000281285/product/8_8efdb6aafb19481cb781f66e5c8fa1f0_master.png,https://hoangcau.com/products/nvx-155-vva-the-he-ii,,N/A,hoangcau.com,active,2024-12-10 06:56:00.514831,N/A
