id,model_name,type,color,price,price_range,brand,version,name,engine_capacity,engine_type,transmission_type,features,image_url,source_url,source_pid,source_SkuId,source_name,status,create_at,source_id
9,,XE ĐIỆN,N/A,"17,990,000₫",N/A,YADEA,,YADEA VIGOR,,,,,https://product.hstatic.net/200000281285/product/do_8a495277c98d4feebdfc40ce1a84bd07_master.png,https://hoangcau.com/products/yadea-vigor,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
10,,XE ĐIỆN,N/A,"13,990,000₫",N/A,YADEA,,YADEA X-BULL,,,,,https://product.hstatic.net/200000281285/product/13_fd643da5bd6147d6a761fe449374070e_master.png,https://hoangcau.com/products/yadea-x-bull,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
11,,XE ĐIỆN,N/A,"18,490,000₫",N/A,YADEA,,YADEA ODORA S,,,,,https://product.hstatic.net/200000281285/product/12_685edd30d80c46e688cc6d2dc06be3be_master.png,https://hoangcau.com/products/yadea-odora-s1-thien-nang,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
12,,XE ĐIỆN,N/A,"17,990,000₫",N/A,YADEA,,YADEA M6I TTFAR,,,,,https://product.hstatic.net/200000281285/product/yadea_m6i_ttfar_-_xanh_caf369da39944e2aba6c839588d9d7f8_master.jpg,https://hoangcau.com/products/yadea-m6i-ttfar,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
1,,XE TAY GA,Đen,"93,500,000₫",N/A,HONDA,,SH 160I,,,,,https://product.hstatic.net/200000281285/product/sh160i-xam-thethao_c73365128ad0464fb1279b72dd8b9ad0_master.jpg,https://hoangcau.com/products/sh-160i,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
2,,XE SỐ,Xanh Xám,"27,900,000₫",N/A,YAMAHA,,JUPITER FINN,,,,,https://product.hstatic.net/200000281285/product/2_7aef8abcd0d6449992d7d3bee8c0f7a9_master.png,https://hoangcau.com/products/jupiter-finn,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
3,,XE TAY GA,Xanh Xám,"58,000,000₫",N/A,HONDA,,AIR BLADE 160,,,,,https://product.hstatic.net/200000281285/product/airblade-160---xanh-vang---dac-biet_3764fb6b5bf448ff924382cb3eb99407_master.jpg,https://hoangcau.com/products/air-blade-160,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
4,,XE TAY GA,Đen Nhám,"47,000,000₫",N/A,NHẬP KHẨU,,HONDA VARIO 160,,,,,https://product.hstatic.net/200000281285/product/vario_160_abs_-_trang_nham__grande__62beb3b025ed4ffc87114c9c1aee2dc8_master.png,https://hoangcau.com/products/honda-vario-160,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
5,,XE TAY GA,N/A,"22,000,000₫",N/A,SYM,,ELITE 50CC,,,,,https://product.hstatic.net/200000281285/product/db_xam_den_1394d821ac3e438398454cd1d6c244e9_master.png,https://hoangcau.com/products/elite-50cc,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
6,,XE TAY GA,N/A,"25,500,000₫",N/A,KYMCO,,CANDY HI 50CC,,,,,https://product.hstatic.net/200000281285/product/xanh_c3b37c332ef24c0aaa40836f7211b023_master.png,https://hoangcau.com/products/candy-hi-50cc,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
7,,XE TAY GA,N/A,"27,000,000₫",N/A,KYMCO,,CANDY HERMOSA 50CC,,,,,https://product.hstatic.net/200000281285/product/xanh_nham_8b970b6fa2aa4c4b85486abc7300fa2b_master.png,https://hoangcau.com/products/candy-hermosa-50cc,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
8,,XE SỐ,N/A,"18,000,000₫",N/A,KYMCO,,VISAR 50CC,,,,,https://product.hstatic.net/200000281285/product/xanh_ee1516fd4a8845738a4d74b6d4b95307_master.png,https://hoangcau.com/products/visar-50cc,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
9,,XE TAY GA,N/A,"26,000,000₫",N/A,KYMCO,,LIKE 50CC,,,,,https://product.hstatic.net/200000281285/product/7_b5a6d52255fc43fbabb1b54a64bb5f34_master.png,https://hoangcau.com/products/like-50cc,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
10,,XE CÔN TAY,N/A,"23,000,000₫",N/A,KYMCO,,K-PIPE 50CC,,,,,https://product.hstatic.net/200000281285/product/do_797376df00344332bdd8d8782cac2afa_master.png,https://hoangcau.com/products/k-pipe-50cc,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
11,,XE CÔN TAY,N/A,"57,000,000₫",N/A,NHẬP KHẨU,,YAMAHA R15,,,,,https://product.hstatic.net/200000281285/product/r15_-_xanh_gp_3f9c3dab6f7b42d780af2f02e2c0b4fd_master.png,https://hoangcau.com/products/yamaha-r15,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
12,,XE TAY GA,N/A,"35,500,000₫",N/A,NHẬP KHẨU,,HONDA SCOOPY,,,,,https://product.hstatic.net/200000281285/product/prestige-black_9339117c2e8049a9a2e44712d6c90048_master.jpg,https://hoangcau.com/products/honda-scoopy,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
